rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,level,name,msg,file,function,line,topics_0
1534358763979993930,,176,,1534358763,979437112,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764029046654,,177,,1534358764,28593063,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764079253752,,178,,1534358764,78789949,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764129801105,,179,,1534358764,128947973,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764179638981,,180,,1534358764,179169893,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764229816367,,181,,1534358764,229305028,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764279903175,,182,,1534358764,279381036,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764329555354,,183,,1534358764,328944921,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764379422572,,184,,1534358764,379137992,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764430087057,,185,,1534358764,429269075,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764479995871,,186,,1534358764,479486942,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764530175702,,187,,1534358764,529628992,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764580461137,,188,,1534358764,579819917,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764630884988,,189,,1534358764,630008935,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764680508220,,190,,1534358764,680176019,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764730752633,,191,,1534358764,730366945,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764781016121,,192,,1534358764,780529022,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764831142618,,193,,1534358764,830707073,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
1534358764880995343,,194,,1534358764,880203008,'',2,"""/readStuff""","""milliseconds","""serial_data_client.py""","""talker""",33,/object_return,/rosout
